invoice_id,project_id,vendor_name,category,invoice_amount_naira,invoice_date,payment_status,notes
INV08205,PRJ00020,OnSet Meals,Catering,17546191,07-04-2024,pending,
INV05315,PRJ03654,OnDeck Production Staffing,Crew,2956775,20 Jan 2025,PAID,
INV04210,PRJ00652,Frame & Focus Equipment,Equipment Rental,56357628,24-08-2025,paid,
INV01039,PRJ02697,Reel Edit Studios,Post-Production,7646882,02-07-2025,Pd,
INV08930,PRJ02046,Stagehand Talent Agency,Talent,24104726,2023-12-15,Paid,
INV06856,PRJ02733,ONSET MEALS NG,Catering,45992161,15-06-2025,PAID,
INV02093,PRJ00137,Mama Bisi Kitchen Services,Catering,5855491,10-09-2024,Overdue,
INV03193,PRJ02541,Chop Life Catering,Catering,18147820,15/01/2024,Overdue,
INV05956,PRJ02392,Crew Connect NG,Crew,140192,16 Jul 2025,Paid,
INV00120,PRJ02411,NAIJA FACES CASTING,Talent,7697966,13-06-2024,disputed,
INV01373,PRJ03297,Urban Set Scouts,Location,12588578,08 Mar 2022,Disputed,
INV06876,PRJ03765,ProGear Nigeria,Equipment Rental,46569922,19-05-2025,Pd,
INV08731,PRJ02034,Stagehand Talent Agency,Talent,5545365,17 Jul 2025,Paid,
INV05891,PRJ02971,Crew Connect NG,Crew,10321098,26/01/2022,disputed,
INV08222,PRJ01582,Reel Edit Studios,Post-Production,8126665,17/07/2022,Disputed,
INV04853,PRJ01542,Stagehand Talent Agency,Talent,9566954,2021-10-10,Overdue,
INV06868,PRJ00328,OnDeck Production Staffing,Crew,256278,14/01/2024,PAID,
INV09559,PRJ00409,Crew Connect NG,Crew,7044711,2021-06-26,pending,
INV00363,PRJ03245,ProGear Nigeria,Equipment Rental,18939868,2022-12-09,Overdue,
INV07070,PRJ00117,SoundWave Post NG,Post-Production,55914619,2023-03-15,PAID,
INV04919,PRJ03948,Urban Set Scouts,Location,14150391,2021-09-08,Overdue,
INV00615,PRJ00649,ProGear Nigeria,Equipment Rental,6697633,08-01-2021,disputed,
INV03545,PRJ00878,Naija Faces Casting,Talent,14354560,15/01/2024,OVERDUE,
INV08531,PRJ00199,Redline Camera Rentals,Equipment Rental,2496719,09/06/2025,Pending,
INV00505,PRJ02877,OnDeck Production Staffing,Crew,16460808,2024-07-02,OVERDUE,
INV04308,PRJ00153,Crew Connect NG,Crew,28924079,16 May 2022,Disputed,
INV04039,PRJ02051,Reel Edit Studios,Post-Production,16754835,2022-05-14,Disputed,
INV06041,PRJ01963,OnDeck Production Staffing,Crew,19696838,2024-07-23,paid,
INV05454,PRJ02358,Naija Faces Casting,Talent,4657375,11/02/2024,pending,
INV02936,PRJ00361,Mama Bisi Kitchen Services,Catering,6774296,24 Feb 2022,Disputed,
INV04452,PRJ02584,SoundWave Post NG,Post-Production,23976556,2023-02-17,paid,
INV07829,PRJ01840,SoundWave Post NG,Post-Production,1298896,03/06/2025,disputed,
INV00848,PRJ01204,Frame & Focus Equipment,Equipment Rental,8608603,24/01/2024,PAID,
INV03113,PRJ02499,Reel Edit Studios,Post-Production,10833848,2025-09-06,Pd,
INV05342,PRJ03249,Redline Camera Rentals,Equipment Rental,19434808,08/03/2023,pending,
INV06848,PRJ01775,stagehand talent agency,Talent,57186197,10-11-2021,disputed,
INV08131,PRJ00658,stagehand talent agency,Talent,47202789,2021-07-05,Pd,
INV02659,PRJ01161,Coastline Property Services,Location,15822937,04 Jul 2021,Pd,
INV02720,PRJ01193,ColourGrade Lagos,Post-Production,21350596,15/03/2024,Paid,
INV06679,PRJ01980,SoundWave Post NG,Post-Production,6899952,07 Oct 2022,Disputed,
INV03569,PRJ02785,Stagehand Talent Agency,Talent,23701346,2021-02-20,pending,
INV03713,PRJ01116,Crew Connect NG,Crew,17520662,17/09/2023,Disputed,
INV02314,PRJ00248,Crew Connect NG,Crew,2384798,12 Jan 2022,pending,
INV09551,PRJ00397,MAMA BISI KITCHEN SERVICES,Catering,19101732,24-03-2023,paid,
INV05584,PRJ01592,Crew Connect NG,Crew,14364764,04 Dec 2025,Pd,
INV08562,PRJ02797,Reel Edit Studios,Post-Production,28448293,22/01/2022,PAID,
INV03479,PRJ01912,Stagehand Talent Agency,Talent,551671,2024-05-14,disputed,
INV07766,PRJ00320,Frame & Focus Equipment,Equipment Rental,11599890,02/04/2024,Paid,
INV02632,PRJ00443,Crew Connect NG,Crew,3246928,25 Jul 2023,Paid,
INV09561,PRJ00409,PROGEAR NIGERIA,Equipment Rental,2171053,2025-10-27,Disputed,
INV01454,PRJ02306,ProGear,Equipment Rental,6476875,26-04-2024,Pd,
INV01990,PRJ01926,OnSet Meals NG,Catering,21412823,10 Feb 2021,Disputed,
INV01835,PRJ01830,Naija Locations Ltd,Location,1823155,23/07/2022,Pd,
INV06744,PRJ00292,OnDeck Production Staffing,Crew,20052995,28-02-2024,paid,
INV02725,PRJ00415,Urban Set Scouts,Location,38314217,24/03/2021,pending,
INV01287,PRJ00855,Mama Bisi Kitchen Services,Catering,40891109,25 May 2023,Overdue,
INV03538,PRJ00239,redline camera rentals,Equipment Rental,19281974,20 Feb 2024,OVERDUE,
INV01575,PRJ00702,Naija Faces Casting,Talent,1380977,18-05-2023,disputed,
INV07795,PRJ02692,Naija Faces Casting,Talent,15287449,2023-10-05,Overdue,
INV05644,PRJ01634,OnSet Meals NG,Catering,2198758,03 Apr 2025,Pd,
INV09389,PRJ00663,Redline Camera Rentals,Equipment Rental,20888932,2025-11-01,PAID,
INV06755,PRJ01411,Reel Edit Studios,Post-Production,"NGN 20,677,163",03/05/2023,Paid,
INV07476,PRJ03423,ColourGrade Lagos,Post-Production,18233103,09 Feb 2024,Pending,
INV03490,PRJ03476,Coastline Property Services,Location,"NGN 3,404,417",11/01/2025,disputed,
INV00936,PRJ03125,ProGear Nigeria,Equipment Rental,2121688,16-01-2023,OVERDUE,
INV03032,PRJ01676,Urban Set Scouts,Location,5515101,19-07-2025,Disputed,
INV04683,PRJ01448,Crew Connect NG,Crew,11493178,22/08/2023,Paid,
INV05281,PRJ03351,Naija Faces Casting,Talent,14597736,2024-01-14,PAID,
INV04422,PRJ02896,Coastline Property Services,Location,35254102,2021-10-15,Paid,
INV07508,PRJ01058,Naija Locations Ltd,Location,19275234,25/05/2021,Pd,
INV00650,PRJ03300,Crew Connect NG,Crew,4818989,07 Jun 2024,Pd,
INV04346,PRJ02201,Crew Connect NG,Crew,17386252,16-09-2022,disputed,
INV03816,PRJ02940,Redline Camera Rentals,Equipment Rental,20336168,06/01/2025,Paid,
INV06475,PRJ01975,Stagehand Talent Agency,Talent,14073846,12/01/2025,Disputed,
INV02014,PRJ03807,Chop Life Catering,Catering,18918045,04-03-2025,pending,
INV01528,PRJ01788,Naija Locations Ltd,Location,33220516,03-01-2025,Pending,
INV04460,PRJ00372,Reel Edit Studios,Post-Production,55930554,10/03/2023,pending,
INV00217,PRJ02683,ColourGrade Lagos,Post-Production,24467348,2021-11-27,Pending,
INV05485,PRJ01808,Redline Camera Rentals,Equipment Rental,5205960,07-01-2023,Pd,
INV05286,PRJ00051,OnSet Meals NG,Catering,19298601,02-08-2023,OVERDUE,
INV06389,PRJ01089,SoundWave Post,Post-Production,16392348,2021-03-11,Pd,
INV07074,PRJ01866,Chop Life Catering,Catering,12882782,22/06/2025,Overdue,
INV05631,PRJ03736,Urban Set Scouts,Location,21330912,2022-08-20,pending,
INV02377,PRJ02090,stagehand talent agency,Talent,30333583,2022-04-24,Pending,
INV08590,PRJ01761,Naija Faces Casting,Talent,3910485,2024-04-12,PAID,
INV01252,PRJ00355,COASTLINE PROPERTY SERVICES,Location,685203,16/05/2025,Disputed,
INV05345,PRJ01756,Crew Connect NG,Crew,18943679,12/07/2023,pending,
INV07465,PRJ02016,lagos grip & lighting co,Equipment Rental,"NGN 9,162,357",11 Jun 2022,pending,
INV05817,PRJ00704,STAGEHAND TALENT AGENCY,Talent,4702725,2022-11-07,pending,
INV06279,PRJ03726,SOUNDWAVE POST NG,Post-Production,18341098,09 Jun 2022,Overdue,
INV03955,PRJ01280,MAMA BISI KITCHEN SERVICES,Catering,40677541,16/01/2025,pending,
INV02627,PRJ00930,OnSet Meals NG,Catering,23143844,2024-05-28,disputed,
INV07744,PRJ02436,ColourGrade Lagos,Post-Production,3256668,07/03/2024,Disputed,
INV02038,PRJ03612,OnDeck Production Staffing,Crew,15401200,03/05/2023,PAID,
INV00827,PRJ00048,ONSET MEALS NG,Catering,6008931,14/12/2021,Pending,
INV00141,PRJ03863,Naija Faces Casting,Talent,20566779,2022-08-23,OVERDUE,
INV09213,PRJ02429,Frame & Focus Equipment,Equipment Rental,4916945,2021-11-15,disputed,
INV07993,PRJ03397,Crew Connect NG,Crew,8850292,04 Jul 2021,Paid,
INV02657,PRJ01518,LAGOS GRIP & LIGHTING CO,Equipment Rental,3170379,2023-12-27,Disputed,
INV08686,PRJ01247,Stagehand Talent Agency,Talent,6224740,19 Aug 2021,Paid,
INV00137,PRJ03811,FRAME & FOCUS EQUIPMENT,Equipment Rental,12361846,05/12/2022,Disputed,
INV09774,PRJ08888,Crew Connect NG,Crew,1286540,04-02-2022,PAID,
INV07619,PRJ00939,Chop Life Catering,Catering,4472668,14-03-2024,Paid,
INV05251,PRJ03554,Chop Life Catering,Catering,6292361,19/12/2024,OVERDUE,
INV07023,PRJ02041,OnSet Meals NG,Catering,21979370,04 Aug 2021,Pending,
INV06265,PRJ02445,mama bisi kitchen services,Catering,32463922,2023-02-26,PAID,
INV05048,PRJ01721,Chop Life Catering,Catering,27475893,02-07-2021,pending,
INV08160,PRJ01696,Lagos Grip & Lighting Co,Equipment Rental,1139042,2025-01-01,PAID,
INV08602,PRJ01501,OnSet Meals NG,Catering,9098668,25-11-2022,paid,
INV01222,PRJ01144,Stagehand Talent Agency,Talent,12580222,07-04-2024,Pending,
INV03029,PRJ01084,Coastline Property Services,Location,16391865,2021-01-03,Paid,
INV09555,PRJ03770,Urban Set Scouts,Location,633026,18 Sep 2023,disputed,
INV00585,PRJ00931,ColourGrade Lagos,Post-Production,21030584,02-07-2025,Disputed,
INV02198,PRJ01057,Urban Set Scouts,Location,"NGN 18,047,132",2024-11-06,Pending,
INV09436,PRJ00964,stagehand talent agency,Talent,2803148,26 Jan 2025,Pd,
INV08816,PRJ01744,Mama Bisi Kitchen Services,Catering,40361492,28/07/2024,Pending,
INV01532,PRJ02563,Naija Faces Casting,Talent,11467220,15 Jan 2023,Disputed,
INV08103,PRJ00917,Crew Connect NG,Crew,3845123,07/01/2025,Paid,
INV01184,PRJ00036,stagehand talent agency,Talent,362804,22/11/2021,Overdue,
INV04200,PRJ01374,REEL EDIT STUDIOS,Post-Production,19023239,2021-07-23,Pd,
INV02864,PRJ00831,Stagehand Talent Agency,Talent,9686748,25-10-2024,pending,
INV04710,PRJ03194,Crew Connect NG,Crew,21854313,10 Sep 2023,Disputed,
INV03169,PRJ02223,STAGEHAND TALENT AGENCY,Talent,4769467,16/08/2022,pending,
INV01873,PRJ00226,Crew Connect NG,Crew,3317033,01-03-2023,disputed,
INV04517,PRJ00962,URBAN SET SCOUTS,Location,31163631,17-03-2024,OVERDUE,
INV05204,PRJ03580,Stagehand Talent Agency,Talent,3529629,2024-03-18,Overdue,
INV03167,PRJ02223,Stagehand Talent Agency,Talent,2842110,24-11-2021,paid,
INV05800,PRJ02014,OnSet Meals NG,Catering,6107135,25 Jun 2021,Pd,
INV07684,PRJ01094,ProGear Nigeria,Equipment Rental,54255620,27/01/2023,Overdue,
INV06430,PRJ02717,Urban Set Scouts,Location,36824976,11-11-2023,paid,
INV09441,PRJ03534,Mama Bisi Kitchen Services,Catering,18740986,2023-08-28,pending,
INV02316,PRJ00248,Naija Faces Casting,Talent,28162466,01 Apr 2024,Pd,
INV00807,PRJ01768,ONDECK PRODUCTION STAFFING,Crew,4709407,26 May 2025,Overdue,
INV07281,PRJ03306,Naija Faces Casting,Talent,7207921,05/02/2022,Overdue,
INV09505,PRJ03470,Naija Faces Casting,Talent,56288840,2022-01-16,Paid,
INV09407,PRJ03498,OnDeck Production Staffing,Crew,6175161,02 Apr 2023,Paid,
INV08894,PRJ00521,URBAN SET SCOUTS,Location,11590824,25 Jun 2024,Disputed,
INV07606,PRJ01818,Crew Connect NG,Crew,"NGN 6,945,110",17 Jun 2021,paid,
INV04854,PRJ01542,Stagehand Talent Agency,Talent,9995974,03-01-2024,Overdue,
INV02950,PRJ02054,urban set scouts,Location,20181715,12 Aug 2024,OVERDUE,
INV07572,PRJ02539,Coastline Property Services,Location,9808922,08 Mar 2024,Pd,
INV00812,PRJ02019,Lagos Grip & Lighting Co,Equipment Rental,22859239,19 Mar 2025,PAID,
INV04974,PRJ00539,chop life catering,Catering,32379811,08/10/2022,pending,
INV07614,PRJ02685,OnSet Meals NG,Catering,34354385,10-12-2024,disputed,
INV02895,PRJ02196,Redline Camera Rentals,Equipment Rental,2297869,06/05/2024,Overdue,
INV05095,PRJ01900,Coastline Property Services,Location,17921178,20 May 2022,disputed,
INV08001,PRJ02136,SoundWave Post NG,Post-Production,9065578,16/07/2023,Pd,
INV01885,PRJ00623,STAGEHAND TALENT AGENCY,Talent,10454081,25 Mar 2023,Pd,
INV02268,PRJ03548,crew connect ng,Crew,35445816,12-05-2023,Paid,
INV00425,PRJ03932,Mama Bisi Kitchen Services,Catering,21383716,13-06-2023,Disputed,
INV01293,PRJ00688,coastline property services,Location,7509187,2025-10-10,disputed,
INV09069,PRJ00176,NAIJA FACES CASTING,Talent,8265170,10 Jan 2024,pending,
INV01686,PRJ03427,Frame & Focus Equipment,Equipment Rental,13936198,04/01/2022,paid,
INV04152,PRJ03268,URBAN SET SCOUTS,Location,2669519,2025-08-14,OVERDUE,
INV04360,PRJ01003,ONDECK PRODUCTION STAFFING,Crew,7083874,2021-12-20,OVERDUE,
INV08083,PRJ03569,Coastline Property Services,Location,9233868,10-06-2025,Disputed,
INV03934,PRJ01010,Stagehand Talent Agency,Talent,6487711,16 May 2024,Pending,
INV06481,PRJ02580,Naija Locations Ltd,Location,"NGN 7,381,941",26/05/2024,Paid,
INV08047,PRJ01461,SOUNDWAVE POST NG,Post-Production,15295343,11-03-2022,Overdue,
INV06803,PRJ02555,SoundWave Post,Post-Production,24318848,08 Nov 2024,Pd,
INV08551,PRJ03261,Urban Set Scouts,Location,5906697,28/09/2023,Pending,
INV02210,PRJ01897,Reel Edit Studios,Post-Production,31143792,2023-08-19,paid,
INV00418,PRJ00769,OnDeck Production Staffing,Crew,4192836,01-08-2021,Pd,
INV06525,PRJ03694,Naija Locations Ltd,Location,36262662,18-05-2025,Disputed,
INV04672,PRJ01994,Stagehand Talent Agency,Talent,20290022,2023-07-11,OVERDUE,
INV03631,PRJ01729,Urban Set Scouts,Location,7012920,10-06-2022,Paid,
INV02444,PRJ03945,Urban Set Scouts,Location,12534551,26/05/2024,OVERDUE,
INV00034,PRJ00664,Coastline Property Services,Location,691666,01-07-2021,Overdue,
INV09292,PRJ01105,Lagos Grip & Lighting Co,Equipment Rental,19530978,2025-10-14,disputed,
INV04421,PRJ02896,MAMA BISI KITCHEN SERVICES,Catering,31877092,03-11-2022,Paid,
INV04979,PRJ02706,CHOP LIFE CATERING,Catering,4823194,02 Aug 2022,pending,
INV04600,PRJ03331,Chop Life Catering,Catering,38661127,2024-04-09,Overdue,
INV07989,PRJ02635,Coastline Property Services,Location,23195954,2022-12-12,disputed,
INV07260,PRJ00010,CHOP LIFE CATERING,Catering,12001757,01 May 2021,PAID,
INV06159,PRJ01065,Coastline Property Services,Location,18499927,27/05/2021,paid,
INV06849,PRJ01775,Crew Connect NG,Crew,20415691,26 Nov 2025,Pending,
INV04719,PRJ03724,SoundWave Post,Post-Production,20975144,2023-11-28,Disputed,
INV04866,PRJ00678,Lagos Grip & Lighting Co,Equipment Rental,49622004,02 Oct 2021,Disputed,
INV07997,PRJ00527,Stagehand Talent Agency,Talent,20714027,28/01/2023,PAID,
INV06789,PRJ03276,OnSet Meals NG,Catering,23815347,23 May 2025,Paid,
INV02525,PRJ02242,Reel Edit Studios,Post-Production,46436579,26-08-2021,disputed,
INV03402,PRJ01620,Reel Edit Studios,Post-Production,13767346,2025-05-02,Overdue,
INV03212,PRJ00825,Reel Edit Studios,Post-Production,17170387,2023-07-08,paid,
INV01677,PRJ03177,Stagehand Talent Agency,Talent,16534594,11 Nov 2022,OVERDUE,
INV08841,PRJ02523,CREW CONNECT NG,Crew,15005694,18 Jul 2025,disputed,
INV02231,PRJ02696,OnSet Meals NG,Catering,3178326,22-09-2024,Overdue,
INV00320,PRJ02317,Reel Edit Studios,Post-Production,16590677,2023-09-28,Overdue,
INV04447,PRJ00126,Coastline Property Services,Location,21837872,05-12-2022,paid,
INV01108,PRJ02838,colourgrade lagos,Post-Production,4676928,2022-04-14,paid,
INV03474,PRJ02212,ColourGrade Lagos,Post-Production,27606747,19-03-2025,Overdue,
INV01101,PRJ01946,Crew Connect NG,Crew,"NGN 4,434,441",28 Oct 2024,Pd,
INV01808,PRJ02720,Stagehand Talent Agency,Talent,6450202,18/03/2021,Pd,
INV09635,PRJ03133,ColourGrade Lagos,Post-Production,27621925,2022-05-25,pending,
INV04409,PRJ00557,OnDeck Production Staffing,Crew,"NGN 3,579,185",28-10-2023,Disputed,
INV06462,PRJ01664,Stagehand Talent Agency,Talent,1056322,19 Aug 2024,disputed,
INV08350,PRJ01221,Naija Locations,Location,42564142,16/08/2024,disputed,
INV05336,PRJ01122,Coastline Property Services,Location,8754398,27/05/2024,Disputed,
INV00796,PRJ00999,Urban Set Scouts,Location,2236780,22/07/2021,Pd,
INV01444,PRJ02612,colourgrade lagos,Post-Production,13283149,05-03-2025,Paid,
INV03964,PRJ02452,Naija Locations Ltd,Location,5302825,04-11-2021,paid,
INV04077,PRJ03151,OnDeck Production Staffing,Crew,7365940,2021-02-04,pending,
INV01044,PRJ03270,Reel Edit Studios,Post-Production,768089,23/03/2023,Disputed,
INV06038,PRJ02334,coastline property services,Location,8529648,2022-11-17,Overdue,
INV06131,PRJ03953,redline camera rentals,Equipment Rental,1860316,08 Dec 2022,PAID,
INV00834,PRJ00381,Stagehand Talent Agency,Talent,7452122,20/02/2021,pending,
INV02690,PRJ01447,ColourGrade Lagos,Post-Production,18038092,07/04/2025,PAID,
INV07896,PRJ02244,Stagehand Talent Agency,Talent,6332347,2025-10-07,Pd,
INV01903,PRJ01914,chop life catering,Catering,10170858,17 Mar 2021,Pd,
INV05452,PRJ00668,Urban Set Scouts,Location,14369006,28 Nov 2024,Pd,
INV03004,PRJ01124,OnDeck Production Staffing,Crew,512808,15/12/2023,OVERDUE,
INV00352,PRJ01023,Coastline Property Services,Location,"NGN 13,551,434",2021-09-16,paid,
INV04058,PRJ00013,Chop Life Catering,Catering,10531041,24-12-2023,Pending,
INV02030,PRJ03272,OnDeck Production Staffing,Crew,2629566,01-03-2025,Paid,
INV09508,PRJ02316,Stagehand Talent Agency,Talent,14018562,25-09-2023,paid,
INV01871,PRJ03370,Urban Set Scouts,Location,14116650,16/09/2024,Overdue,
INV03045,PRJ03688,Chop Life Catering,Catering,8186919,11 Oct 2024,Disputed,
INV07233,PRJ03353,OnSet Meals NG,Catering,5358745,23/05/2024,paid,
INV04445,PRJ00653,soundwave post ng,Post-Production,4835286,09/05/2025,Pending,
INV03292,PRJ00006,Urban Set Scouts,Location,6257078,03 Apr 2021,PAID,
INV05826,PRJ01603,Lagos Grip & Lighting Co,Equipment Rental,68891123,15-01-2021,pending,
INV00538,PRJ02510,Coastline Property Services,Location,13717773,16/10/2024,pending,
INV06014,PRJ02479,OnDeck Production Staffing,Crew,7532946,04 Jun 2025,Disputed,
INV01430,PRJ02674,soundwave post ng,Post-Production,17018112,18-12-2021,Pending,
INV08105,PRJ00917,Naija Faces Casting,Talent,21449868,16-11-2024,PAID,
INV04886,PRJ01317,chop life catering,Catering,16831486,15/02/2023,PAID,
INV09519,PRJ01465,OnDeck Production Staffing,Crew,53246923,13-10-2023,disputed,
INV02705,PRJ03068,SoundWave Post NG,Post-Production,56817944,2025-12-27,Paid,
INV02558,PRJ01726,OnSet Meals NG,Catering,52280743,23 Apr 2025,Paid,
INV09052,PRJ00007,Reel Edit Studios,Post-Production,37631609,03 Apr 2022,PAID,
INV05156,PRJ03556,FRAME & FOCUS EQUIPMENT,Equipment Rental,17967670,11/08/2024,pending,
INV02512,PRJ02419,CREW CONNECT NG,Crew,10787039,2025-02-13,paid,
INV08247,PRJ03766,Naija Faces Casting,Talent,51849086,23-08-2021,disputed,
INV00668,PRJ02207,Crew Connect NG,Crew,29389452,2021-03-04,Pd,
INV08061,PRJ02811,crew connect ng,Crew,6673501,25/11/2021,Overdue,
INV09686,PRJ03450,Naija Faces Casting,Talent,13307192,2021-05-15,PAID,
INV08201,PRJ00168,CREW CONNECT NG,Crew,32331712,09/07/2025,Paid,
INV09392,PRJ03514,Crew Connect NG,Crew,10938595,13-07-2025,OVERDUE,
INV03973,PRJ01186,Urban Set Scouts,Location,9035653,2023-03-10,Overdue,
INV04338,PRJ03079,Frame & Focus Equipment,Equipment Rental,69487006,05 Aug 2022,Disputed,
INV04923,PRJ00982,Chop Life Catering,Catering,18928305,09/05/2024,pending,
INV04052,PRJ02364,NAIJA FACES CASTING,Talent,3715509,08-01-2025,disputed,
INV08038,PRJ00112,NAIJA FACES CASTING,Talent,154171,2022-06-04,disputed,
INV05709,PRJ00196,redline camera rentals,Equipment Rental,37883556,03/08/2024,Disputed,
INV07524,PRJ00012,Lagos Grip & Lighting Co,Equipment Rental,27823289,02-01-2025,PAID,
INV00841,PRJ03716,Lagos Grip & Lighting Co,Equipment Rental,31151565,2024-05-28,Overdue,
INV07598,PRJ03283,Redline Camera Rentals,Equipment Rental,621962,2022-01-12,OVERDUE,
INV08209,PRJ01654,Crew Connect NG,Crew,9304646,2022-04-12,disputed,
INV04754,PRJ00424,Crew Connect NG,Crew,14521486,05-01-2024,PAID,
INV08301,PRJ02082,Lagos Grip & Lighting,Equipment Rental,17361603,16 Feb 2022,Pending,
INV01370,PRJ03297,Reel Edit Studios,Post-Production,7171274,13 May 2024,pending,
INV06478,PRJ03326,stagehand talent agency,Talent,7809411,25 Jun 2022,Paid,
INV05509,PRJ00420,NAIJA FACES CASTING,Talent,4443524,2023-11-06,pending,
INV04208,PRJ02134,OnDeck Production Staffing,Crew,6723430,2024-04-19,Pd,
INV06138,PRJ00691,COLOURGRADE LAGOS,Post-Production,6165686,2023-11-06,Pd,
INV00953,PRJ02636,naija faces casting,Talent,35002598,2025-10-20,pending,
INV02089,PRJ00137,Frame & Focus Equipment,Equipment Rental,25041655,2022-09-12,Overdue,
INV07659,PRJ03279,Naija Locations Ltd,Location,7560589,07/05/2022,PAID,
INV06205,PRJ02899,OnDeck Production Staffing,Crew,58451722,03-12-2022,Pending,
INV04734,PRJ00838,Stagehand Talent Agency,Talent,27089429,21 Dec 2024,PAID,
INV06895,PRJ02840,ProGear Nigeria,Equipment Rental,9054025,09/09/2024,Overdue,
INV06378,PRJ01688,STAGEHAND TALENT AGENCY,Talent,7321747,18 Feb 2022,Pending,
INV08347,PRJ02486,OnDeck Production Staffing,Crew,65780056,13 Jun 2022,Disputed,
INV09511,PRJ00830,Reel Edit Studios,Post-Production,42242491,11 Jun 2024,PAID,
INV03820,PRJ02940,Naija Faces Casting,Talent,5928358,23/05/2023,Pd,
INV09076,PRJ00741,Reel Edit Studios,Post-Production,11936734,07/08/2023,PAID,
INV04556,PRJ02307,OnSet Meals NG,Catering,19643138,2022-09-10,pending,
INV03315,PRJ01462,SoundWave Post NG,Post-Production,12333815,14 Feb 2023,PAID,
INV07373,PRJ03681,Chop Life Catering,Catering,54455855,21/01/2021,Paid,
INV01294,PRJ00688,ColourGrade Lagos,Post-Production,6556238,22/06/2022,Pd,
INV01696,PRJ03939,OnDeck Production Staffing,Crew,17655793,19/09/2025,disputed,
INV07867,PRJ03905,Stagehand Talent Agency,Talent,27500986,09 Feb 2021,pending,
INV05405,PRJ00511,Crew Connect NG,Crew,17069070,24/06/2024,OVERDUE,
INV09326,PRJ00676,Urban Set Scouts,Location,20307241,23-04-2021,Paid,
INV06460,PRJ03679,Stagehand Talent Agency,Talent,6738354,02-09-2023,paid,
INV08641,PRJ01424,OnDeck Production Staffing,Crew,34207710,25/05/2022,OVERDUE,
